OBJECTID *,FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
150,5237 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00304000000,80-D-304,Upper Lawrenceville,15201,-79.951489,40.479781
151,5227 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00167000000,80-D-167,Upper Lawrenceville,15201,-79.95237,40.480186
152,5322 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00331000000,80-D-331,Upper Lawrenceville,15201,-79.949778,40.481172
153,517 53RD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00319000000,80-D-319,Upper Lawrenceville,15201,-79.9504,40.480793
154,5326 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00214000000,80-D-214,Upper Lawrenceville,15201,-79.95052,40.481747
155,5318 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00329000000,80-D-329,Upper Lawrenceville,15201,-79.94989,40.48111
156,5328 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00334000000,80-D-334,Upper Lawrenceville,15201,-79.949627,40.481249
157,5304 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00341000000,80-D-341,Upper Lawrenceville,15201,-79.949886,40.48055
158,5326 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00333000000,80-D-333,Upper Lawrenceville,15201,-79.949669,40.481231
159,509 54TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00228000000,80-D-228,Upper Lawrenceville,15201,-79.949422,40.481622
160,5175 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00148000100,80-D-148-1,Upper Lawrenceville,15201,-79.953437,40.479539
161,5214 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00136000000,80-D-136,Upper Lawrenceville,15201,-79.953208,40.480184
162,127 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00181000000,80-D-181,Upper Lawrenceville,15201,-79.951824,40.48077
163,123 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00181000300,80-D-181-3,Upper Lawrenceville,15201,-79.952019,40.480754
164,417 52ND ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00151000000,80-D-151,Upper Lawrenceville,15201,-79.953031,40.479585
165,5210 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00159000A00,80-D-159-A,Upper Lawrenceville,15201,-79.95288,40.479923
166,5237 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00173000A00,80-D-173-A,Upper Lawrenceville,15201,-79.952222,40.480359
167,5243 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00179000000,80-D-179,Upper Lawrenceville,15201,-79.952143,40.480519
168,415 52ND ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00150000000,80-D-150,Upper Lawrenceville,15201,-79.953074,40.479615
169,117 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00181000600,80-D-181-6,Upper Lawrenceville,15201,-79.952123,40.480824
170,5234 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00276000000,80-D-276,Upper Lawrenceville,15201,-79.95179,40.480087
171,5300 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00249000000,80-D-249,Upper Lawrenceville,15201,-79.950675,40.48105
172,129 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00271000000,80-D-271,Upper Lawrenceville,15201,-79.951734,40.480564
173,5334 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00231000000,80-D-231,Upper Lawrenceville,15201,-79.949833,40.481562
174,5235 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00169000000,80-D-169,Upper Lawrenceville,15201,-79.952247,40.480324
175,5209 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00035000000,80-D-35,Upper Lawrenceville,15201,-79.953564,40.480238
176,5260 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00099000000,80-D-99,Upper Lawrenceville,15201,-79.95204,40.481277
177,5167 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080C00011000000,80-C-11,Upper Lawrenceville,15201,-79.953855,40.479706
178,5310 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00209000600,80-D-209-6,Upper Lawrenceville,15201,-79.950911,40.481536
179,5212 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00289000000,80-D-289,Upper Lawrenceville,15201,-79.952407,40.479665
180,5310 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00338000000,80-D-338,Upper Lawrenceville,15201,-79.949721,40.480636
181,5264 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00351000000,80-D-351,Upper Lawrenceville,15201,-79.950467,40.480148
182,5242 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00273000A00,80-D-273-A,Upper Lawrenceville,15201,-79.95188,40.480328
183,5330 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00233000000,80-D-233,Upper Lawrenceville,15201,-79.949938,40.481509
184,5303 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00072000000,80-D-72,Upper Lawrenceville,15201,-79.951731,40.481795
185,419 52ND ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00152000000,80-D-152,Upper Lawrenceville,15201,-79.953,40.479538
186,5263 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00191000000,80-D-191,Upper Lawrenceville,15201,-79.951545,40.480939
187,5267 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00193000A00,80-D-193-A,Upper Lawrenceville,15201,-79.951448,40.480994
188,5211 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00139000A00,80-D-139-A,Upper Lawrenceville,15201,-79.953071,40.479994
189,5255 BUTLER ST,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953442,40.481767
190,5266 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00007000000,80-D-7,Upper Lawrenceville,15201,-79.95262,40.481858
191,105 53RD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00071000A00,80-D-71-A,Upper Lawrenceville,15201,-79.951935,40.481888
192,5221 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00133000000,80-D-133,Upper Lawrenceville,15201,-79.952905,40.48017
193,5273 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00196000000,80-D-196,Upper Lawrenceville,15201,-79.951306,40.481094
194,5225 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00043000A00,80-D-43-A,Upper Lawrenceville,15201,-79.953274,40.480533
195,5227 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00044000000,80-D-44,Upper Lawrenceville,15201,-79.953231,40.480582
196,5307 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00208000000,80-D-208,Upper Lawrenceville,15201,-79.950838,40.481376
197,5214 DRESDEN WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00039000A00,80-D-39-A,Upper Lawrenceville,15201,-79.95362,40.480518
198,5319 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00215000A00,80-D-215-A,Upper Lawrenceville,15201,-79.950498,40.48155
199,5271 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00385000000,80-D-385,Upper Lawrenceville,15201,-79.949916,40.479958
200,5218 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00286000000,80-D-286,Upper Lawrenceville,15201,-79.952263,40.479801
201,5316 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00335000000,80-D-335,Upper Lawrenceville,15201,-79.949559,40.480745
202,5229 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00299000000,80-D-299,Upper Lawrenceville,15201,-79.951704,40.479598
203,5229 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00281000001,80-D-281-0-1,Upper Lawrenceville,15201,-79.951921,40.479949
204,5261 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00380000000,80-D-380,Upper Lawrenceville,15201,-79.950162,40.479812
205,5242 LOTUS WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080H00319000000,80-H-319,Upper Lawrenceville,15201,-79.950821,40.479524
206,5320 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00214000C00,80-D-214-C,Upper Lawrenceville,15201,-79.950634,40.481682
207,5203 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00143000000,80-D-143,Upper Lawrenceville,15201,-79.95321,40.479803
208,5313 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00209000000,80-D-209,Upper Lawrenceville,15201,-79.95065,40.481468
209,5241 DRESDEN WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080D00020000000,80-D-20,Upper Lawrenceville,15201,-79.953254,40.481262
210,5224 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00165000000,80-D-165,Upper Lawrenceville,15201,-79.95266,40.480192
211,5204 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00293000000,80-D-293,Upper Lawrenceville,15201,-79.952553,40.479492
212,5230 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00280000A00,80-D-280-A,Upper Lawrenceville,15201,-79.951879,40.480001
213,5242 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00361000000,80-D-361,Upper Lawrenceville,15201,-79.951192,40.479776
214,606 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00368000000,80-D-368,Upper Lawrenceville,15201,-79.951047,40.479685
215,5216 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00287000000,80-D-287,Upper Lawrenceville,15201,-79.952311,40.47975
216,206 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00273000000,80-D-273,Upper Lawrenceville,15201,-79.951722,40.4802
217,5402 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00227000000,80-D-227,Upper Lawrenceville,15201,-79.949559,40.481779
218,5323 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00217000000,80-D-217,Upper Lawrenceville,15201,-79.950428,40.48159
219,5400 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00228000A00,80-D-228-A,Upper Lawrenceville,15201,-79.949607,40.481757
220,5202 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00154000000,80-D-154,Upper Lawrenceville,15201,-79.953021,40.479714
221,5318 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00238000000,80-D-238,Upper Lawrenceville,15201,-79.950226,40.481328
222,5312 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00209000100,80-D-209-1,Upper Lawrenceville,15201,-79.950817,40.48157
223,5203 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00155000000,80-D-155,Upper Lawrenceville,15201,-79.952846,40.479627
224,608 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00369000000,80-D-369,Upper Lawrenceville,15201,-79.950995,40.479656
225,5269 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00384000000,80-D-384,Upper Lawrenceville,15201,-79.949959,40.479938
226,4821 HARRISON ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0080F00044000000,80-F-44,Central Lawrenceville,15201,-79.959514,40.477512
227,4819 HATFIELD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080F00002000000,80-F-2,Central Lawrenceville,15201,-79.958454,40.477103
228,172 49TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080F00148000000,80-F-148,Central Lawrenceville,15201,-79.958054,40.477662
229,5211 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00158000000,80-D-158,Upper Lawrenceville,15201,-79.952716,40.479764
230,5404 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00226000000,80-D-226,Upper Lawrenceville,15201,-79.949493,40.481802
231,5209 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00140000A00,80-D-140-A,Upper Lawrenceville,15201,-79.953107,40.47995
232,5315 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00213000000,80-D-213,Upper Lawrenceville,15201,-79.950614,40.481532
233,5239 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00173000000,80-D-173,Upper Lawrenceville,15201,-79.95219,40.480398
234,5314 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00326000000,80-D-326,Upper Lawrenceville,15201,-79.949998,40.481034
235,5316 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00328000000,80-D-328,Upper Lawrenceville,15201,-79.949964,40.48107
236,5240 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00362000000,80-D-362,Upper Lawrenceville,15201,-79.951237,40.479724
237,5254 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00355000A00,80-D-355-A,Upper Lawrenceville,15201,-79.950672,40.480038
238,5246 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00359000000,80-D-359,Upper Lawrenceville,15201,-79.950858,40.479931
239,5232 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00279000000,80-D-279,Upper Lawrenceville,15201,-79.952043,40.480141
240,5260 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00259000000,80-D-259,Upper Lawrenceville,15201,-79.951366,40.480736
241,5228 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00166000A00,80-D-166-A,Upper Lawrenceville,15201,-79.952628,40.480231
242,5232 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00277000000,80-D-277,Upper Lawrenceville,15201,-79.951819,40.480048
243,5228 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00281000101,80-D-281-1-1,Upper Lawrenceville,15201,-79.952127,40.480048
244,5230 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00168000000,80-D-168,Upper Lawrenceville,15201,-79.95259,40.480296
245,5208 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00140000000,80-D-140,Upper Lawrenceville,15201,-79.953316,40.480046
246,5200 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00144000100,80-D-144-1,Upper Lawrenceville,15201,-79.953465,40.479864
247,5334 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00221000000,80-D-221,Upper Lawrenceville,15201,-79.950314,40.481862
248,5275 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00197000000,80-D-197,Upper Lawrenceville,15201,-79.951259,40.481112
249,5271 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00195000000,80-D-195,Upper Lawrenceville,15201,-79.951347,40.48107
250,5308 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00244000000,80-D-244,Upper Lawrenceville,15201,-79.950544,40.481201
251,5219 NATRONA WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00134000000,80-D-134,Upper Lawrenceville,15201,-79.952936,40.480133
252,5309 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00324000000,80-D-324,Upper Lawrenceville,15201,-79.949986,40.480821
253,170 49TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080F00147000000,80-F-147,Central Lawrenceville,15201,-79.95809,40.477689
254,5268 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00349000000,80-D-349,Upper Lawrenceville,15201,-79.950377,40.480206
255,5308 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00339000000,80-D-339,Upper Lawrenceville,15201,-79.949773,40.480611
256,5263 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00381000000,80-D-381,Upper Lawrenceville,15201,-79.95012,40.479836
257,4925 HARRISON ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0080F00070000000,80-F-70,Central Lawrenceville,15201,-79.958121,40.478596
258,512 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00305000000,80-D-305,Upper Lawrenceville,15201,-79.951559,40.480106
259,610 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00370000000,80-D-370,Upper Lawrenceville,15201,-79.950947,40.479629
260,4815 HATFIELD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080F00134000000,80-F-134,Central Lawrenceville,15201,-79.958527,40.477042
261,5217 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00161000000,80-D-161,Upper Lawrenceville,15201,-79.952608,40.479902
262,5222 CARNEGIE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00124000000,80-D-124,Upper Lawrenceville,15201,-79.953033,40.480402
263,4820 HARRISON ST,RIV-MU,RIVERFRONT MIXED USE,0080F00117000000,80-F-117,Central Lawrenceville,15201,-79.958908,40.47746
264,4835 HATFIELD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080F00141000000,80-F-141,Central Lawrenceville,15201,-79.958149,40.47732
265,5306 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00245000000,80-D-245,Upper Lawrenceville,15201,-79.950604,40.481166
266,5241 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00178000000,80-D-178,Upper Lawrenceville,15201,-79.952129,40.480468
267,517 1/2 53RD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00319000A00,80-D-319-A,Upper Lawrenceville,15201,-79.950368,40.480769
268,521 53RD ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00320000A00,80-D-320-A,Upper Lawrenceville,15201,-79.950304,40.480722
269,5335 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00224000000,80-D-224,Upper Lawrenceville,15201,-79.950053,40.481761
270,5330 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00335000A00,80-D-335-A,Upper Lawrenceville,15201,-79.949594,40.481272
271,5276 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00345000000,80-D-345,Upper Lawrenceville,15201,-79.950212,40.480297
272,5312 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00325000000,80-D-325,Upper Lawrenceville,15201,-79.95008,40.481013
273,5239 LOTUS WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00363000000,80-D-363,Upper Lawrenceville,15201,-79.951032,40.479551
274,5316 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00239000000,80-D-239,Upper Lawrenceville,15201,-79.950286,40.481294
275,5209 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00292000000,80-D-292,Upper Lawrenceville,15201,-79.952305,40.479435
276,5324 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00332000A00,80-D-332-A,Upper Lawrenceville,15201,-79.949703,40.481209
277,5302 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00342000000,80-D-342,Upper Lawrenceville,15201,-79.94998,40.480527
278,5230 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00280000000,80-D-280,Upper Lawrenceville,15201,-79.952074,40.480103
279,139 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00267000000,80-D-267,Upper Lawrenceville,15201,-79.951565,40.480422
280,5231 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00301000000,80-D-301,Upper Lawrenceville,15201,-79.951641,40.479651
281,5258 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00354000000,80-D-354,Upper Lawrenceville,15201,-79.950584,40.480087
282,5222 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00284000000,80-D-284,Upper Lawrenceville,15201,-79.952212,40.47991
283,5317 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00329000A00,80-D-329-A,Upper Lawrenceville,15201,-79.949744,40.480951
284,5249 DUNCAN ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00374000000,80-D-374,Upper Lawrenceville,15201,-79.950477,40.479642
285,5301 LOTUS WAY APT 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00343000000,80-D-343,Upper Lawrenceville,15201,-79.949899,40.480371
286,5252 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00356000000,80-D-356,Upper Lawrenceville,15201,-79.950728,40.480003
287,5233 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00302000000,80-D-302,Upper Lawrenceville,15201,-79.951623,40.479694
288,5239 KENT WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00275000000,80-D-275,Upper Lawrenceville,15201,-79.951759,40.480111
289,5272 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00254000000,80-D-254,Upper Lawrenceville,15201,-79.951036,40.480903
290,5237 LOTUS WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00364000A00,80-D-364-A,Upper Lawrenceville,15201,-79.951063,40.479512
291,5224 KEYSTONE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00283000000,80-D-283,Upper Lawrenceville,15201,-79.952179,40.479948
